source_dataset,source_record_id,domain,category,generated_user_text,generated_context,generated_goal,generated_entities,generated_missing_information,generated_execution_plan,generated_tool_calls,generated_expected_response,generated_success_criteria,generation_model,generation_stage
CLINC150,CLINC150_006202,other,other/out_of_scope,how can i replace my car battery,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'how can i replace my car battery'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006205,other,other/out_of_scope,"my battery died in my car, how can i jump start a battery",,"User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'my battery died in my car, how can i jump start a battery'.",{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006230,other,other/out_of_scope,do i need cables to jump start my car,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'do i need cables to jump start my car'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006240,other,other/out_of_scope,how do you jump a car,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'how do you jump a car'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006219,other,other/out_of_scope,read me a step by step guide on jump starting cars,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'read me a step by step guide on jump starting cars'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006229,other,other/out_of_scope,tell me the tools i need to jump start my car,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'tell me the tools i need to jump start my car'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006220,other,other/out_of_scope,pull up instructions on how to jump start a car,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'pull up instructions on how to jump start a car'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006256,other,other/out_of_scope,what do i do when my car battery is dead,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'what do i do when my car battery is dead'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006257,other,other/out_of_scope,how can i charge my car battery when it's dead,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'how can i charge my car battery when it's dead'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006216,other,other/out_of_scope,i would appreciate it if you could show me how to jump start a car battery,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'i would appreciate it if you could show me how to jump start'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006237,other,other/out_of_scope,how do you use jumper cables,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'how do you use jumper cables'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006283,other,other/out_of_scope,how do you jump a car with a dead battery,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'how do you jump a car with a dead battery'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006203,other,other/out_of_scope,tell me how to jump start a battery,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'tell me how to jump start a battery'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006285,other,other/out_of_scope,what do i do for a dead car battery,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'what do i do for a dead car battery'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006260,other,other/out_of_scope,"if my car battery is dead, what action do i need to do",,"User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'if my car battery is dead, what action do i need to do'.",{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006279,other,other/out_of_scope,my car is dead can you tell me how to jump start it,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'my car is dead can you tell me how to jump start it'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006236,other,other/out_of_scope,i need diy info about jump starting my dead car battery,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'i need diy info about jump starting my dead car battery'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006228,other,other/out_of_scope,what are the steps to jump start my car,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'what are the steps to jump start my car'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006207,other,other/out_of_scope,how do i jump start a battery,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'how do i jump start a battery'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006284,other,other/out_of_scope,i need to know how jumping a car works,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'i need to know how jumping a car works'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006261,other,other/out_of_scope,how do i jump start my vehicle,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'how do i jump start my vehicle'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006231,other,other/out_of_scope,"my car needs to be jump started, guide me through it",,"User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'my car needs to be jump started, guide me through it'.",{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006263,other,other/out_of_scope,explain how to jump a car,,User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'explain how to jump a car'.,{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
CLINC150,CLINC150_006208,other,other/out_of_scope,"my car battery died, what should i do",,"User wants to a user request that falls outside supported assistant capabilities or domain bounds. based on: 'my car battery died, what should i do'.",{},[],"[""Provide conversational response directly.""]",[],I cannot fulfill this request as it is outside my supported assistant capabilities.,"[""Successfully processed out_of_scope.""]",qwen/qwen3.8-27b:free,schema_completion
